SetPoint [°C],Timestamp,Chamber temperature [°C],Reference temperature [°C],DUT temperature [°C]
15,"02.02.2021 12:34:28",15,15.17,14.875
15,"02.02.2021 12:34:32",15,15.17,14.875
15,"02.02.2021 12:34:36",15,15.17,14.875
15,"02.02.2021 12:34:40",15,15.17,14.875
15,"02.02.2021 12:34:44",15,15.17,14.875
15,"02.02.2021 12:34:47",15,15.17,14.875
15,"02.02.2021 12:34:51",15,15.17,14.875
15,"02.02.2021 12:34:55",15,15.17,14.875
30,"02.02.2021 12:34:59",15,15.17,14.875
30,"02.02.2021 12:35:03",15.006,15.18,14.875
30,"02.02.2021 12:35:07",15.22,15.18,14.9375
30,"02.02.2021 12:35:11",15.653,15.19,14.9375
30,"02.02.2021 12:35:15",16.332,15.23,15.0625
30,"02.02.2021 12:35:19",17.066,15.28,15.25
30,"02.02.2021 12:35:23",17.926,15.37,15.4375
30,"02.02.2021 12:35:27",18.806,15.46,15.6875
30,"02.02.2021 12:35:31",19.701,15.56,16
30,"02.02.2021 12:35:35",20.611,15.69,16.25
30,"02.02.2021 12:35:39",21.411,15.84,16.625
30,"02.02.2021 12:35:42",22.437,15.95,17
30,"02.02.2021 12:35:46",23.248,16.1,17.375
30,"02.02.2021 12:35:50",24.178,16.27,17.8125
30,"02.02.2021 12:35:54",25.114,16.45,18.1875
30,"02.02.2021 12:35:58",25.944,16.66,18.625
30,"02.02.2021 12:36:02",26.544,16.8,19.0625
30,"02.02.2021 12:36:06",26.876,17.01,19.5
30,"02.02.2021 12:36:10",27,17.2,19.875
30,"02.02.2021 12:36:14",27.031,17.38,20.1875
30,"02.02.2021 12:36:18",27.004,17.53,20.5
30,"02.02.2021 12:36:22",26.684,17.64,20.6875
30,"02.02.2021 12:36:26",26.452,17.79,20.875
30,"02.02.2021 12:36:30",26.235,17.93,21.0625
30,"02.02.2021 12:36:33",26.114,18.05,21.1875
30,"02.02.2021 12:36:37",26.029,18.15,21.3125
30,"02.02.2021 12:36:41",26.14,18.3,21.5
30,"02.02.2021 12:36:45",26.355,18.45,21.6875
30,"02.02.2021 12:36:49",26.476,18.61,21.875
30,"02.02.2021 12:36:53",26.671,18.77,22.0625
30,"02.02.2021 12:36:57",27.056,18.89,22.25
30,"02.02.2021 12:37:01",27.435,19.08,22.4375
30,"02.02.2021 12:37:05",27.713,19.25,22.6875
30,"02.02.2021 12:37:09",28.041,19.45,22.875
30,"02.02.2021 12:37:13",28.361,19.62,23.125
30,"02.02.2021 12:37:17",28.571,19.78,23.3125
30,"02.02.2021 12:37:21",28.856,19.97,23.5625
30,"02.02.2021 12:37:25",29.076,20.15,23.8125
30,"02.02.2021 12:37:28",29.278,20.35,24
30,"02.02.2021 12:37:32",29.388,20.5,24.25
30,"02.02.2021 12:37:36",29.506,20.67,24.4375
30,"02.02.2021 12:37:40",29.546,20.84,24.625
30,"02.02.2021 12:37:44",29.657,21.03,24.8125
30,"02.02.2021 12:37:48",29.705,21.2,24.9375
30,"02.02.2021 12:37:52",29.762,21.34,25.125
30,"02.02.2021 12:37:56",29.812,21.51,25.25
30,"02.02.2021 12:38:00",29.863,21.69,25.4375
30,"02.02.2021 12:38:04",29.9,21.86,25.5625
30,"02.02.2021 12:38:08",29.926,22.03,25.6875
30,"02.02.2021 12:38:12",29.941,22.15,25.8125
30,"02.02.2021 12:38:16",29.95,22.33,25.9375
30,"02.02.2021 12:38:19",29.955,22.49,26.0625
30,"02.02.2021 12:38:23",29.958,22.63,26.1875
30,"02.02.2021 12:38:27",29.96,22.81,26.3125
30,"02.02.2021 12:38:31",29.963,22.92,26.375
30,"02.02.2021 12:38:35",29.966,23.06,26.5
30,"02.02.2021 12:38:39",29.969,23.22,26.5625
30,"02.02.2021 12:38:43",29.972,23.36,26.625
30,"02.02.2021 12:38:47",29.976,23.48,26.75
30,"02.02.2021 12:38:51",29.979,23.62,26.8125
30,"02.02.2021 12:38:55",29.982,23.76,26.875
30,"02.02.2021 12:38:59",29.984,23.9,26.9375
30,"02.02.2021 12:39:03",29.987,24.03,27.0625
30,"02.02.2021 12:39:07",29.989,24.14,27.125
30,"02.02.2021 12:39:11",29.991,24.27,27.1875
30,"02.02.2021 12:39:14",29.992,24.41,27.25
30,"02.02.2021 12:39:18",29.993,24.53,27.3125
30,"02.02.2021 12:39:22",29.994,24.65,27.375
30,"02.02.2021 12:39:26",29.995,24.76,27.4375
30,"02.02.2021 12:39:30",29.996,24.88,27.5
30,"02.02.2021 12:39:34",29.996,24.99,27.5625
30,"02.02.2021 12:39:38",29.997,25.12,27.625
30,"02.02.2021 12:39:42",29.997,25.2,27.6875
30,"02.02.2021 12:39:46",29.998,25.32,27.75
30,"02.02.2021 12:39:50",29.998,25.43,27.75
30,"02.02.2021 12:39:54",29.999,25.53,27.8125
30,"02.02.2021 12:39:58",29.999,25.64,27.875
30,"02.02.2021 12:40:02",29.999,25.72,27.875
30,"02.02.2021 12:40:05",29.999,25.83,27.9375
30,"02.02.2021 12:40:09",29.991,25.94,28
30,"02.02.2021 12:40:13",29.993,26.02,28
30,"02.02.2021 12:40:17",29.997,26.12,28.0625
30,"02.02.2021 12:40:21",30,26.2,28.125
30,"02.02.2021 12:40:25",30.002,26.29,28.125
30,"02.02.2021 12:40:29",30.004,26.39,28.1875
30,"02.02.2021 12:40:33",30.004,26.47,28.1875
30,"02.02.2021 12:40:37",30.004,26.56,28.25
30,"02.02.2021 12:40:41",30.003,26.62,28.3125
30,"02.02.2021 12:40:45",30.002,26.71,28.3125
30,"02.02.2021 12:40:49",30.002,26.79,28.375
30,"02.02.2021 12:40:53",30.001,26.87,28.375
30,"02.02.2021 12:40:57",30.001,26.96,28.4375
30,"02.02.2021 12:41:00",30.001,27,28.4375
30,"02.02.2021 12:41:04",30,27.08,28.5
30,"02.02.2021 12:41:08",30.001,27.15,28.5
30,"02.02.2021 12:41:12",30.001,27.23,28.5
30,"02.02.2021 12:41:16",30.001,27.29,28.5625
30,"02.02.2021 12:41:20",30,27.36,28.5625
30,"02.02.2021 12:41:24",30.001,27.42,28.625
30,"02.02.2021 12:41:28",30.001,27.47,28.625
30,"02.02.2021 12:41:32",30.001,27.55,28.6875
30,"02.02.2021 12:41:36",30.001,27.59,28.6875
30,"02.02.2021 12:41:40",30.001,27.65,28.6875
30,"02.02.2021 12:41:44",30.001,27.71,28.75
30,"02.02.2021 12:41:48",30.001,27.77,28.75
30,"02.02.2021 12:41:52",30.001,27.83,28.75
30,"02.02.2021 12:41:56",30.001,27.89,28.75
30,"02.02.2021 12:41:59",30.001,27.94,28.8125
30,"02.02.2021 12:42:03",30,27.98,28.8125
30,"02.02.2021 12:42:07",30.001,28.03,28.875
30,"02.02.2021 12:42:11",30,28.09,28.875
30,"02.02.2021 12:42:15",30.001,28.12,28.875
30,"02.02.2021 12:42:19",30.001,28.18,28.9375
30,"02.02.2021 12:42:23",30,28.23,28.9375
30,"02.02.2021 12:42:27",30.001,28.27,28.9375
30,"02.02.2021 12:42:31",30.001,28.31,28.9375
30,"02.02.2021 12:42:35",30,28.35,28.9375
30,"02.02.2021 12:42:39",30,28.39,29
30,"02.02.2021 12:42:43",30.001,28.46,29
30,"02.02.2021 12:42:47",30.001,28.49,29
30,"02.02.2021 12:42:51",30,28.52,29.0625
30,"02.02.2021 12:42:54",30,28.56,29.0625
30,"02.02.2021 12:42:58",30.001,28.6,29.0625
30,"02.02.2021 12:43:02",30,28.63,29.0625
30,"02.02.2021 12:43:06",30.001,28.66,29.0625
30,"02.02.2021 12:43:10",30.001,28.7,29.0625
30,"02.02.2021 12:43:14",30.001,28.75,29.125
30,"02.02.2021 12:43:18",30.001,28.78,29.125
30,"02.02.2021 12:43:22",30,28.81,29.125
30,"02.02.2021 12:43:26",30,28.84,29.125
30,"02.02.2021 12:43:30",30,28.87,29.125
30,"02.02.2021 12:43:34",30,28.9,29.1875
30,"02.02.2021 12:43:38",30,28.93,29.1875
30,"02.02.2021 12:43:41",30,28.97,29.1875
30,"02.02.2021 12:43:45",30.001,28.98,29.1875
30,"02.02.2021 12:43:49",30.001,29.01,29.1875
30,"02.02.2021 12:43:53",30.001,29.04,29.1875
30,"02.02.2021 12:43:57",30.001,29.08,29.25
30,"02.02.2021 12:44:01",30,29.11,29.25
30,"02.02.2021 12:44:05",30,29.13,29.25
30,"02.02.2021 12:44:09",30,29.16,29.25
30,"02.02.2021 12:44:13",30,29.18,29.25
30,"02.02.2021 12:44:17",30,29.21,29.3125
30,"02.02.2021 12:44:21",30.001,29.23,29.3125
30,"02.02.2021 12:44:25",30.001,29.25,29.25
30,"02.02.2021 12:44:29",30.001,29.27,29.3125
30,"02.02.2021 12:44:33",30,29.29,29.3125
30,"02.02.2021 12:44:37",30,29.32,29.3125
30,"02.02.2021 12:44:40",30.001,29.34,29.3125
30,"02.02.2021 12:44:44",30.001,29.37,29.3125
30,"02.02.2021 12:44:48",30,29.39,29.3125
30,"02.02.2021 12:44:52",30,29.41,29.375
30,"02.02.2021 12:44:56",30,29.43,29.3125
30,"02.02.2021 12:45:00",30.001,29.44,29.375
30,"02.02.2021 12:45:04",30,29.46,29.375
30,"02.02.2021 12:45:08",30,29.47,29.375
30,"02.02.2021 12:45:12",30.001,29.49,29.375
30,"02.02.2021 12:45:16",30,29.51,29.375
30,"02.02.2021 12:45:20",30,29.52,29.375
30,"02.02.2021 12:45:24",30.001,29.54,29.375
30,"02.02.2021 12:45:28",30,29.55,29.375
30,"02.02.2021 12:45:32",30,29.57,29.375
30,"02.02.2021 12:45:35",30.001,29.59,29.4375
30,"02.02.2021 12:45:39",30,29.6,29.4375
30,"02.02.2021 12:45:43",30,29.61,29.4375
30,"02.02.2021 12:45:47",30.001,29.64,29.4375
30,"02.02.2021 12:45:51",30,29.65,29.4375
30,"02.02.2021 12:45:55",30.001,29.66,29.4375
30,"02.02.2021 12:45:59",30,29.69,29.4375
30,"02.02.2021 12:46:03",30.001,29.7,29.4375
30,"02.02.2021 12:46:07",30,29.72,29.4375
30,"02.02.2021 12:46:11",30,29.73,29.4375
30,"02.02.2021 12:46:15",30,29.74,29.4375
30,"02.02.2021 12:46:19",30,29.75,29.4375
30,"02.02.2021 12:46:23",30,29.76,29.4375
30,"02.02.2021 12:46:26",30,29.78,29.5
30,"02.02.2021 12:46:30",30,29.79,29.4375
30,"02.02.2021 12:46:34",30,29.8,29.4375
30,"02.02.2021 12:46:38",30,29.81,29.4375
30,"02.02.2021 12:46:42",30,29.82,29.5
30,"02.02.2021 12:46:46",30,29.83,29.5
30,"02.02.2021 12:46:50",30.001,29.84,29.5
30,"02.02.2021 12:46:54",30,29.85,29.5
30,"02.02.2021 12:46:58",30.001,29.86,29.5
30,"02.02.2021 12:47:02",30,29.87,29.5
30,"02.02.2021 12:47:06",30,29.88,29.5
30,"02.02.2021 12:47:10",30,29.89,29.5
30,"02.02.2021 12:47:14",30,29.89,29.5
30,"02.02.2021 12:47:17",30.001,29.9,29.5
30,"02.02.2021 12:47:21",30,29.91,29.5
30,"02.02.2021 12:47:25",30,29.92,29.5
30,"02.02.2021 12:47:29",30,29.94,29.5
30,"02.02.2021 12:47:33",30,29.95,29.5
30,"02.02.2021 12:47:37",30,29.95,29.5625
30,"02.02.2021 12:47:41",30,29.96,29.5
30,"02.02.2021 12:47:45",30,29.97,29.5
30,"02.02.2021 12:47:49",30,29.98,29.5625
30,"02.02.2021 12:47:53",30,29.98,29.5625
30,"02.02.2021 12:47:57",30,29.98,29.5625
30,"02.02.2021 12:48:01",30,29.99,29.5625
30,"02.02.2021 12:48:05",30,29.99,29.5625
30,"02.02.2021 12:48:09",30,30,29.5625
30,"02.02.2021 12:48:12",30,30.01,29.5625
30,"02.02.2021 12:48:16",30,30.01,29.5625
30,"02.02.2021 12:48:20",30,30.02,29.5625
30,"02.02.2021 12:48:24",30,30.02,29.5625
30,"02.02.2021 12:48:28",30,30.03,29.5625
30,"02.02.2021 12:48:32",30,30.04,29.5625
30,"02.02.2021 12:48:36",30,30.04,29.5625
30,"02.02.2021 12:48:40",30,30.05,29.5625
30,"02.02.2021 12:48:44",30,30.05,29.5625
30,"02.02.2021 12:48:48",30,30.06,29.5625
30,"02.02.2021 12:48:52",30,30.06,29.5625
30,"02.02.2021 12:48:56",30,30.07,29.5625
30,"02.02.2021 12:48:59",30,30.07,29.5625
30,"02.02.2021 12:49:03",30,30.08,29.5625
30,"02.02.2021 12:49:07",30,30.08,29.5625
30,"02.02.2021 12:49:11",30,30.09,29.5625
30,"02.02.2021 12:49:15",30,30.09,29.5625
30,"02.02.2021 12:49:19",30,30.1,29.5625
30,"02.02.2021 12:49:23",30,30.1,29.625
30,"02.02.2021 12:49:27",30,30.11,29.5625
30,"02.02.2021 12:49:31",30,30.11,29.5625
30,"02.02.2021 12:49:35",30,30.11,29.625
30,"02.02.2021 12:49:39",30,30.12,29.5625
30,"02.02.2021 12:49:43",30,30.12,29.625
30,"02.02.2021 12:49:47",30,30.13,29.625
30,"02.02.2021 12:49:51",30,30.13,29.625
30,"02.02.2021 12:49:55",30,30.13,29.5625
30,"02.02.2021 12:49:58",30,30.14,29.625
30,"02.02.2021 12:50:02",30,30.14,29.625
30,"02.02.2021 12:50:06",30,30.14,29.625
30,"02.02.2021 12:50:10",30,30.15,29.625
30,"02.02.2021 12:50:14",30,30.15,29.625
30,"02.02.2021 12:50:18",30,30.15,29.625
30,"02.02.2021 12:50:22",30,30.16,29.625
30,"02.02.2021 12:50:26",30,30.16,29.625
30,"02.02.2021 12:50:30",30,30.16,29.625
30,"02.02.2021 12:50:34",30,30.16,29.625
30,"02.02.2021 12:50:38",30,30.17,29.625
30,"02.02.2021 12:50:42",30,30.17,29.625
30,"02.02.2021 12:50:46",30,30.17,29.625
30,"02.02.2021 12:50:49",30,30.18,29.625
30,"02.02.2021 12:50:53",30,30.18,29.625
30,"02.02.2021 12:50:57",30,30.18,29.625
30,"02.02.2021 12:51:01",30,30.18,29.625
30,"02.02.2021 12:51:05",30,30.19,29.625
30,"02.02.2021 12:51:09",30,30.19,29.625
30,"02.02.2021 12:51:13",30,30.19,29.625
30,"02.02.2021 12:51:17",30,30.19,29.625
30,"02.02.2021 12:51:21",30,30.19,29.625
30,"02.02.2021 12:51:25",30,30.2,29.625
30,"02.02.2021 12:51:29",30,30.2,29.625
30,"02.02.2021 12:51:33",30,30.2,29.625
30,"02.02.2021 12:51:36",30,30.2,29.625
30,"02.02.2021 12:51:40",30,30.21,29.625
30,"02.02.2021 12:51:44",30,30.21,29.625
30,"02.02.2021 12:51:48",30,30.21,29.625
30,"02.02.2021 12:51:52",30,30.21,29.625
30,"02.02.2021 12:51:56",30,30.21,29.625
30,"02.02.2021 12:52:00",30,30.21,29.625
30,"02.02.2021 12:52:04",30,30.23,29.625
30,"02.02.2021 12:52:08",30,30.23,29.625
30,"02.02.2021 12:52:12",30,30.23,29.625
30,"02.02.2021 12:52:16",30,30.23,29.625
30,"02.02.2021 12:52:20",30,30.23,29.625
30,"02.02.2021 12:52:24",30,30.23,29.625
30,"02.02.2021 12:52:27",30,30.24,29.625
30,"02.02.2021 12:52:31",30,30.24,29.625
30,"02.02.2021 12:52:35",30,30.24,29.625
30,"02.02.2021 12:52:39",30,30.24,29.625
30,"02.02.2021 12:52:43",30,30.24,29.625
30,"02.02.2021 12:52:47",30,30.24,29.625
30,"02.02.2021 12:52:51",30,30.25,29.625
30,"02.02.2021 12:52:55",30,30.25,29.625
30,"02.02.2021 12:52:59",30,30.25,29.625
30,"02.02.2021 12:53:03",30,30.25,29.625
30,"02.02.2021 12:53:07",30,30.25,29.625
30,"02.02.2021 12:53:11",30,30.25,29.625
30,"02.02.2021 12:53:15",30,30.25,29.625
30,"02.02.2021 12:53:19",30,30.25,29.625
30,"02.02.2021 12:53:22",30,30.25,29.625
30,"02.02.2021 12:53:26",30,30.26,29.625
30,"02.02.2021 12:53:30",30,30.26,29.625
30,"02.02.2021 12:53:34",30,30.26,29.625
30,"02.02.2021 12:53:38",30,30.26,29.625
30,"02.02.2021 12:53:42",30,30.26,29.625
30,"02.02.2021 12:53:46",30,30.26,29.625
30,"02.02.2021 12:53:50",30,30.26,29.625
30,"02.02.2021 12:53:54",30,30.26,29.625
30,"02.02.2021 12:53:58",30,30.26,29.625
30,"02.02.2021 12:54:02",30,30.26,29.625
30,"02.02.2021 12:54:05",30,30.27,29.625
30,"02.02.2021 12:54:09",30,30.27,29.625
30,"02.02.2021 12:54:13",30,30.27,29.625
30,"02.02.2021 12:54:17",30,30.27,29.625
30,"02.02.2021 12:54:21",30,30.27,29.625
30,"02.02.2021 12:54:25",30,30.27,29.625
30,"02.02.2021 12:54:29",30,30.27,29.625
30,"02.02.2021 12:54:33",30,30.27,29.6875
30,"02.02.2021 12:54:37",30,30.27,29.6875
30,"02.02.2021 12:54:41",30,30.27,29.6875
30,"02.02.2021 12:54:45",30,30.27,29.625
30,"02.02.2021 12:54:49",30,30.28,29.625
30,"02.02.2021 12:54:53",30,30.28,29.625
30,"02.02.2021 12:54:56",30,30.28,29.625
30,"02.02.2021 12:55:00",30,30.28,29.625
30,"02.02.2021 12:55:04",30,30.28,29.625
30,"02.02.2021 12:55:08",30,30.28,29.6875
30,"02.02.2021 12:55:12",30,30.28,29.625
30,"02.02.2021 12:55:16",30,30.28,29.6875
30,"02.02.2021 12:55:20",30,30.28,29.625
30,"02.02.2021 12:55:24",30,30.28,29.625
30,"02.02.2021 12:55:28",30,30.28,29.625
30,"02.02.2021 12:55:32",30,30.28,29.625
30,"02.02.2021 12:55:36",30,30.28,29.625
30,"02.02.2021 12:55:40",30,30.28,29.625
30,"02.02.2021 12:55:44",30,30.28,29.625
30,"02.02.2021 12:55:48",30,30.28,29.625
30,"02.02.2021 12:55:51",30,30.28,29.6875
30,"02.02.2021 12:55:55",30,30.29,29.625
30,"02.02.2021 12:55:59",30,30.28,29.625
30,"02.02.2021 12:56:03",30,30.29,29.625
30,"02.02.2021 12:56:07",30,30.29,29.625
30,"02.02.2021 12:56:11",30,30.29,29.625
30,"02.02.2021 12:56:15",30,30.29,29.625
30,"02.02.2021 12:56:19",30,30.29,29.6875
30,"02.02.2021 12:56:23",30,30.29,29.625
30,"02.02.2021 12:56:27",30,30.29,29.625
30,"02.02.2021 12:56:31",30,30.29,29.6875
30,"02.02.2021 12:56:35",30,30.29,29.6875
30,"02.02.2021 12:56:39",30,30.29,29.6875
30,"02.02.2021 12:56:43",30,30.29,29.625
30,"02.02.2021 12:56:46",30,30.29,29.625
30,"02.02.2021 12:56:50",30,30.29,29.6875
30,"02.02.2021 12:56:54",30,30.29,29.6875
30,"02.02.2021 12:56:58",30,30.29,29.6875
30,"02.02.2021 12:57:02",30,30.29,29.6875
30,"02.02.2021 12:57:06",30,30.29,29.6875
30,"02.02.2021 12:57:10",30,30.29,29.625
30,"02.02.2021 12:57:14",30,30.29,29.6875
30,"02.02.2021 12:57:18",30,30.29,29.625
30,"02.02.2021 12:57:22",30,30.29,29.6875
30,"02.02.2021 12:57:26",30,30.29,29.625
30,"02.02.2021 12:57:30",30,30.29,29.625
30,"02.02.2021 12:57:34",30,30.29,29.625
30,"02.02.2021 12:57:38",30,30.29,29.6875
30,"02.02.2021 12:57:41",30,30.29,29.625
30,"02.02.2021 12:57:45",30,30.3,29.625
30,"02.02.2021 12:57:49",30,30.29,29.625
30,"02.02.2021 12:57:53",30,30.3,29.625
30,"02.02.2021 12:57:57",30,30.3,29.625
30,"02.02.2021 12:58:01",30,30.3,29.625
30,"02.02.2021 12:58:05",30,30.3,29.625
30,"02.02.2021 12:58:09",30,30.3,29.6875
30,"02.02.2021 12:58:13",30,30.3,29.6875
45,"02.02.2021 12:58:17",30,30.3,29.625
45,"02.02.2021 12:58:21",30.002,30.3,29.625
45,"02.02.2021 12:58:25",30.108,30.3,29.6875
45,"02.02.2021 12:58:29",30.535,30.31,29.6875
45,"02.02.2021 12:58:32",31.152,30.34,29.8125
45,"02.02.2021 12:58:36",32.012,30.4,29.9375
45,"02.02.2021 12:58:40",32.837,30.46,30.1875
45,"02.02.2021 12:58:44",33.795,30.56,30.4375
45,"02.02.2021 12:58:48",34.765,30.68,30.75
45,"02.02.2021 12:58:52",35.746,30.82,31.0625
45,"02.02.2021 12:58:56",36.735,30.95,31.4375
45,"02.02.2021 12:59:00",37.475,31.07,31.8125
45,"02.02.2021 12:59:04",38.579,31.25,32.25
45,"02.02.2021 12:59:08",39.573,31.44,32.6875
45,"02.02.2021 12:59:12",40.547,31.62,33.125
45,"02.02.2021 12:59:16",41.312,31.79,33.625
45,"02.02.2021 12:59:20",41.768,32,34.0625
45,"02.02.2021 12:59:23",42.09,32.2,34.4375
45,"02.02.2021 12:59:27",42.123,32.4,34.8125
45,"02.02.2021 12:59:31",42.12,32.56,35.125
45,"02.02.2021 12:59:35",41.895,32.67,35.375
45,"02.02.2021 12:59:39",41.571,32.82,35.5625
45,"02.02.2021 12:59:43",41.262,32.96,35.75
45,"02.02.2021 12:59:47",41.063,33.09,35.875
45,"02.02.2021 12:59:51",41.02,33.19,36.0625
45,"02.02.2021 12:59:55",41.013,33.33,36.1875
45,"02.02.2021 12:59:59",41.286,33.48,36.375
45,"02.02.2021 13:00:03",41.406,33.64,36.5625
45,"02.02.2021 13:00:07",41.527,33.81,36.75
45,"02.02.2021 13:00:11",41.847,33.92,36.9375
45,"02.02.2021 13:00:15",42.224,34.1,37.125
45,"02.02.2021 13:00:18",42.597,34.28,37.3125
45,"02.02.2021 13:00:22",42.899,34.46,37.5625
45,"02.02.2021 13:00:26",43.141,34.66,37.8125
45,"02.02.2021 13:00:30",43.442,34.8,38.0625
45,"02.02.2021 13:00:34",43.741,34.99,38.25
45,"02.02.2021 13:00:38",43.953,35.17,38.5
45,"02.02.2021 13:00:42",44.157,35.37,38.75
45,"02.02.2021 13:00:46",44.283,35.56,38.9375
45,"02.02.2021 13:00:50",44.406,35.7,39.1875
45,"02.02.2021 13:00:54",44.516,35.87,39.3125
45,"02.02.2021 13:00:58",44.634,36.05,39.5
45,"02.02.2021 13:01:02",44.669,36.24,39.6875
45,"02.02.2021 13:01:06",44.718,36.41,39.875
45,"02.02.2021 13:01:10",44.765,36.54,40
45,"02.02.2021 13:01:14",44.805,36.72,40.1875
45,"02.02.2021 13:01:17",44.838,36.88,40.3125
45,"02.02.2021 13:01:21",44.864,37.06,40.4375
45,"02.02.2021 13:01:25",44.884,37.22,40.5625
45,"02.02.2021 13:01:29",44.902,37.35,40.6875
45,"02.02.2021 13:01:33",44.917,37.51,40.8125
45,"02.02.2021 13:01:37",44.93,37.67,40.9375
45,"02.02.2021 13:01:41",44.94,37.82,41
45,"02.02.2021 13:01:45",44.949,37.94,41.1875
45,"02.02.2021 13:01:49",44.956,38.09,41.25
45,"02.02.2021 13:01:53",44.962,38.25,41.3125
45,"02.02.2021 13:01:57",44.968,38.39,41.4375
45,"02.02.2021 13:02:01",44.973,38.55,41.5
45,"02.02.2021 13:02:05",44.977,38.65,41.5625
45,"02.02.2021 13:02:08",44.98,38.8,41.6875
45,"02.02.2021 13:02:12",44.983,38.93,41.75
45,"02.02.2021 13:02:16",44.985,39.08,41.8125
45,"02.02.2021 13:02:20",44.987,39.2,41.9375
45,"02.02.2021 13:02:24",44.989,39.3,42
45,"02.02.2021 13:02:28",44.991,39.43,42.0625
45,"02.02.2021 13:02:32",44.992,39.55,42.125
45,"02.02.2021 13:02:36",44.993,39.69,42.1875
45,"02.02.2021 13:02:40",44.994,39.77,42.25
45,"02.02.2021 13:02:44",44.995,39.9,42.3125
45,"02.02.2021 13:02:48",44.996,40.02,42.375
45,"02.02.2021 13:02:52",44.996,40.13,42.4375
45,"02.02.2021 13:02:56",44.997,40.26,42.5
45,"02.02.2021 13:02:59",44.997,40.33,42.5
45,"02.02.2021 13:03:03",44.998,40.43,42.5625
45,"02.02.2021 13:03:07",44.998,40.55,42.625
45,"02.02.2021 13:03:11",44.999,40.65,42.6875
45,"02.02.2021 13:03:15",44.999,40.76,42.6875
45,"02.02.2021 13:03:19",44.999,40.83,42.75
45,"02.02.2021 13:03:23",44.999,40.92,42.8125
45,"02.02.2021 13:03:27",44.997,41.02,42.8125
45,"02.02.2021 13:03:31",44.994,41.12,42.875
45,"02.02.2021 13:03:35",44.996,41.19,42.9375
45,"02.02.2021 13:03:39",44.999,41.27,42.9375
45,"02.02.2021 13:03:43",45,41.36,43
45,"02.02.2021 13:03:47",45.002,41.45,43
45,"02.02.2021 13:03:50",45.002,41.53,43.0625
45,"02.02.2021 13:03:54",45.002,41.6,43.125
45,"02.02.2021 13:03:58",45.002,41.69,43.125
45,"02.02.2021 13:04:02",45.002,41.75,43.125
45,"02.02.2021 13:04:06",45.001,41.83,43.1875
45,"02.02.2021 13:04:10",45.001,41.92,43.1875
45,"02.02.2021 13:04:14",45.001,41.97,43.25
45,"02.02.2021 13:04:18",45.001,42.05,43.3125
45,"02.02.2021 13:04:22",45,42.11,43.3125
45,"02.02.2021 13:04:26",45,42.18,43.3125
45,"02.02.2021 13:04:30",45,42.23,43.375
45,"02.02.2021 13:04:34",45.001,42.3,43.375
45,"02.02.2021 13:04:38",45,42.36,43.4375
45,"02.02.2021 13:04:41",45.001,42.43,43.4375
45,"02.02.2021 13:04:45",45.001,42.49,43.5
45,"02.02.2021 13:04:49",45.001,42.53,43.5
45,"02.02.2021 13:04:53",45.001,42.59,43.5
45,"02.02.2021 13:04:57",45.001,42.65,43.5625
45,"02.02.2021 13:05:01",45.001,42.71,43.5625
45,"02.02.2021 13:05:05",45.001,42.75,43.625
45,"02.02.2021 13:05:09",45.001,42.8,43.625
45,"02.02.2021 13:05:13",45.001,42.86,43.625
45,"02.02.2021 13:05:17",45.001,42.91,43.625
45,"02.02.2021 13:05:21",45.001,42.96,43.6875
45,"02.02.2021 13:05:25",45.001,43.01,43.6875
45,"02.02.2021 13:05:29",45.001,43.04,43.6875
45,"02.02.2021 13:05:33",45.001,43.1,43.6875
45,"02.02.2021 13:05:37",45.001,43.14,43.75
45,"02.02.2021 13:05:40",45.001,43.19,43.75
45,"02.02.2021 13:05:44",45.001,43.22,43.75
45,"02.02.2021 13:05:48",45.001,43.25,43.8125
45,"02.02.2021 13:05:52",45.001,43.3,43.8125
45,"02.02.2021 13:05:56",45.001,43.34,43.8125
45,"02.02.2021 13:06:00",45,43.39,43.8125
45,"02.02.2021 13:06:04",45.001,43.42,43.8125
45,"02.02.2021 13:06:08",45,43.46,43.875
45,"02.02.2021 13:06:12",45,43.49,43.875
45,"02.02.2021 13:06:16",45.001,43.53,43.875
45,"02.02.2021 13:06:20",45,43.57,43.875
45,"02.02.2021 13:06:24",45,43.59,43.875
45,"02.02.2021 13:06:28",45.001,43.63,43.9375
45,"02.02.2021 13:06:31",45.001,43.67,43.9375
45,"02.02.2021 13:06:35",45.001,43.7,43.9375
45,"02.02.2021 13:06:39",45,43.72,43.9375
45,"02.02.2021 13:06:43",45.001,43.75,43.9375
45,"02.02.2021 13:06:47",45,43.78,44
45,"02.02.2021 13:06:51",45,43.81,44
45,"02.02.2021 13:06:55",45,43.84,44
45,"02.02.2021 13:06:59",45,43.86,44
45,"02.02.2021 13:07:03",45.001,43.89,44
45,"02.02.2021 13:07:07",45.001,43.91,44.0625
45,"02.02.2021 13:07:11",45.001,43.94,44.0625
45,"02.02.2021 13:07:15",45,43.98,44.0625
45,"02.02.2021 13:07:19",45,44,44.0625
45,"02.02.2021 13:07:23",45.001,44.02,44.0625
45,"02.02.2021 13:07:26",45,44.05,44.0625
45,"02.02.2021 13:07:30",45.001,44.07,44.0625
45,"02.02.2021 13:07:34",45,44.09,44.0625
45,"02.02.2021 13:07:38",45.001,44.11,44.125
45,"02.02.2021 13:07:42",45.001,44.13,44.125
