SetPoint;Chamber;Ref;DUT
16.01.2021 12:46:10;35;11,405;3,13;2,3125
16.01.2021 12:46:14;35;12,261;3,38;2,625
16.01.2021 12:46:17;35;13,12;3,72000000000003;2,875
16.01.2021 12:46:21;35;13,862;4,07999999999998;3,1875
16.01.2021 12:46:25;35;14,726;4,45999999999998;3,5625
16.01.2021 12:46:29;35;15,595;4,74000000000001;3,875
16.01.2021 12:46:33;35;16,358;5,12;4,25
16.01.2021 12:46:37;35;17,232;5,54000000000002;4,5625
16.01.2021 12:46:40;35;18,106;5,94999999999999;4,9375
16.01.2021 12:46:44;35;18,986;6,25999999999999;5,3125
16.01.2021 12:46:48;35;19,76;6,69999999999999;5,75
16.01.2021 12:46:52;35;20,645;7,13;6,125
16.01.2021 12:46:56;35;21,423;7,48000000000002;6,5
16.01.2021 12:47:00;35;22,3;7,94;6,9375
16.01.2021 12:47:04;35;23,195;8,41000000000003;7,375
16.01.2021 12:47:07;35;24,091;8,89999999999998;7,8125
16.01.2021 12:47:11;35;24,989;9,26999999999998;8,25
16.01.2021 12:47:15;35;25,763;9,77999999999997;8,6875
16.01.2021 12:47:19;35;26,664;10,28;9,125
16.01.2021 12:47:23;35;27,569;10,67;9,625
16.01.2021 12:47:27;35;28,362;11,22;10,0625
16.01.2021 12:47:31;35;29,27;11,76;10,5625
16.01.2021 12:47:34;35;30,168;12,31;11,0625
16.01.2021 12:47:38;35;30,851;12,74;11,5625
16.01.2021 12:47:42;35;31,347;13,29;12,0625
16.01.2021 12:47:46;35;31,655;13,79;12,5
16.01.2021 12:47:50;35;31,756;14,14;13
16.01.2021 12:47:54;35;31,756;14,55;13,4375
16.01.2021 12:47:57;35;31,544;14,92;13,8125
16.01.2021 12:48:01;35;31,346;15,17;14,1875
16.01.2021 12:48:05;35;31,133;15,49;14,5
16.01.2021 12:48:09;35;31,096;15,77;14,875
16.01.2021 12:48:13;35;31,081;16,08;15,1875
16.01.2021 12:48:17;35;31,283;16,34;15,5
16.01.2021 12:48:21;35;31,608;16,7;15,75
16.01.2021 12:48:24;35;32,038;17,09;16,0625
16.01.2021 12:48:28;35;32,351;17,41;16,4375
16.01.2021 12:48:32;35;32,731;17,84;16,75
16.01.2021 12:48:36;35;33,032;18,24;17,0625
16.01.2021 12:48:40;35;33,359;18,64;17,4375
16.01.2021 12:48:44;35;33,606;18,94;17,75
16.01.2021 12:48:47;35;33,818;19,33;18,125
16.01.2021 12:48:51;35;33,863;19,7;18,4375
16.01.2021 12:48:55;35;33,985;19,95;18,75
16.01.2021 12:48:59;35;34,105;20,28;19,0625
16.01.2021 12:49:03;35;34,222;20,62;19,3125
16.01.2021 12:49:07;35;34,33;20,96;19,625
16.01.2021 12:49:11;35;34,45;21,19;19,9375
16.01.2021 12:49:14;35;34,497;21,51;20,1875
16.01.2021 12:49:18;35;34,603;21,84;20,5
16.01.2021 12:49:22;35;34,648;22,07;20,75
16.01.2021 12:49:26;35;34,704;22,37;21
16.01.2021 12:49:30;35;34,755;22,66;21,3125
16.01.2021 12:49:34;35;34,795;22,96;21,5
16.01.2021 12:49:38;35;34,833;23,18;21,8125
16.01.2021 12:49:41;35;34,864;23,45;22,0625
16.01.2021 12:49:45;35;34,889;23,72;22,25
16.01.2021 12:49:49;35;34,906;23,91;22,5
16.01.2021 12:49:53;35;34,922;24,17;22,75
16.01.2021 12:49:57;35;34,935;24,43;22,9375
16.01.2021 12:50:01;35;34,945;24,65;23,1875
16.01.2021 12:50:05;35;34,953;24,86;23,375
16.01.2021 12:50:08;35;34,961;25,07;23,625
16.01.2021 12:50:12;35;34,967;25,32;23,8125
16.01.2021 12:50:16;35;34,972;25,49;24
16.01.2021 12:50:20;35;34,976;25,7;24,1875
16.01.2021 12:50:24;35;34,98;25,94;24,375
16.01.2021 12:50:28;35;34,983;26,14;24,5625
16.01.2021 12:50:32;35;34,985;26,3;24,8125
16.01.2021 12:50:35;35;34,988;26,5;25
16.01.2021 12:50:39;35;34,99;26,71;25,125
16.01.2021 12:50:43;35;34,991;26,86;25,3125
16.01.2021 12:50:47;35;34,993;27,04;25,5
16.01.2021 12:50:51;35;34,994;27,26;25,6875
16.01.2021 12:50:55;35;34,995;27,43;25,8125
16.01.2021 12:50:59;35;34,996;27,57;26
16.01.2021 12:51:02;35;34,997;27,75;26,125
16.01.2021 12:51:06;35;34,998;27,92;26,3125
16.01.2021 12:51:10;35;34,998;28,04;26,5
16.01.2021 12:51:14;35;34,999;28,21;26,625
16.01.2021 12:51:18;35;34,999;28,37;26,75
16.01.2021 12:51:22;35;35;28,53;26,9375
16.01.2021 12:51:26;35;35;28,64;27,0625
16.01.2021 12:51:29;35;35;28,8;27,1875
16.01.2021 12:51:33;35;35;28,95;27,375
16.01.2021 12:51:37;35;35;29,1;27,5
16.01.2021 12:51:41;35;35,001;29,21;27,625
16.01.2021 12:51:45;35;34,996;29,35;27,75
16.01.2021 12:51:49;35;34,996;29,47;27,875
16.01.2021 12:51:53;35;34,998;29,58;28
16.01.2021 12:51:56;35;35;29,72;28,125
16.01.2021 12:52:00;35;35,002;29,85;28,25
16.01.2021 12:52:04;35;35,003;29,98;28,375
16.01.2021 12:52:08;35;35,004;30,06;28,5
16.01.2021 12:52:12;35;35,003;30,18;28,625
16.01.2021 12:52:16;35;35,003;30,3;28,6875
16.01.2021 12:52:20;35;35,003;30,38;28,8125
16.01.2021 12:52:23;35;35,002;30,48;28,9375
16.01.2021 12:52:27;35;35,002;30,6;29,0625
16.01.2021 12:52:31;35;35,002;30,7;29,1875
16.01.2021 12:52:35;35;35,002;30,78;29,25
16.01.2021 12:52:39;35;35,002;30,88;29,375
16.01.2021 12:52:43;35;35,002;30,97;29,4375
16.01.2021 12:52:47;35;35,001;31,04;29,5625
16.01.2021 12:52:50;35;35,001;31,14;29,625
16.01.2021 12:52:54;35;35,001;31,24;29,75
16.01.2021 12:52:58;35;35,001;31,33;29,8125
16.01.2021 12:53:02;35;35,001;31,4;29,9375
16.01.2021 12:53:06;35;35,001;31,48;30
16.01.2021 12:53:10;35;35,001;31,56;30,125
16.01.2021 12:53:14;35;35,001;31,62;30,1875
16.01.2021 12:53:17;35;35,002;31,71;30,3125
16.01.2021 12:53:21;35;35,002;31,79;30,375
16.01.2021 12:53:25;35;35,001;31,87;30,4375
16.01.2021 12:53:29;35;35,001;31,93;30,5
16.01.2021 12:53:33;35;35,001;32;30,625
16.01.2021 12:53:37;35;35,001;32,07;30,6875
16.01.2021 12:53:41;35;35,001;32,13;30,75
16.01.2021 12:53:44;35;35,001;32,2;30,8125
16.01.2021 12:53:48;35;35,001;32,26;30,875
16.01.2021 12:53:52;35;35,001;32,33;31
16.01.2021 12:53:56;35;35,002;32,39;31,0625
16.01.2021 12:54:00;35;35,001;32,44;31,125
16.01.2021 12:54:04;35;35,001;32,51;31,1875
16.01.2021 12:54:07;35;35,001;32,54;31,25
16.01.2021 12:54:11;35;35,001;32,61;31,3125
16.01.2021 12:54:15;35;35,001;32,67;31,375
16.01.2021 12:54:19;35;35,001;32,73;31,4375
16.01.2021 12:54:23;35;35,001;32,77;31,5
16.01.2021 12:54:27;35;35,001;32,82;31,5625
16.01.2021 12:54:31;35;35,001;32,89;31,625
16.01.2021 12:54:34;35;35,001;32,92;31,6875
16.01.2021 12:54:38;35;35,001;32,97;31,75
16.01.2021 12:54:42;35;35,001;33,02;31,8125
16.01.2021 12:54:46;35;35,001;33,06;31,8125
16.01.2021 12:54:50;35;35,001;33,11;31,875
16.01.2021 12:54:54;35;35,001;33,17;31,9375
16.01.2021 12:54:58;35;35,001;33,21;32
16.01.2021 12:55:01;35;35,001;33,25;32,0625
16.01.2021 12:55:05;35;35,001;33,29;32,125
16.01.2021 12:55:09;35;35,001;33,33;32,125
16.01.2021 12:55:13;35;35,001;33,36;32,1875
16.01.2021 12:55:17;35;35,001;33,4;32,25
16.01.2021 12:55:21;35;35,001;33,45;32,25
16.01.2021 12:55:25;35;35,001;33,49;32,3125
16.01.2021 12:55:28;35;35,001;33,52;32,375
16.01.2021 12:55:32;35;35,001;33,55;32,4375
16.01.2021 12:55:36;35;35,001;33,59;32,5
16.01.2021 12:55:40;35;35,001;33,63;32,5
16.01.2021 12:55:44;35;35,001;33,66;32,5625
16.01.2021 12:55:48;35;35,001;33,69;32,5625
16.01.2021 12:55:52;35;35,001;33,74;32,625
16.01.2021 12:55:56;35;35,001;33,76;32,6875
16.01.2021 12:55:59;35;35,001;33,79;32,6875
16.01.2021 12:56:03;35;35,001;33,83;32,75
16.01.2021 12:56:07;35;35;33,86;32,8125
16.01.2021 12:56:11;35;35,001;33,88;32,8125
16.01.2021 12:56:15;35;35,001;33,9;32,875
16.01.2021 12:56:19;35;35,001;33,93;32,875
16.01.2021 12:56:23;35;35,001;33,96;32,9375
16.01.2021 12:56:26;35;35,001;33,98;32,9375
16.01.2021 12:56:30;35;35,001;34,01;33
16.01.2021 12:56:34;35;35,001;34,05;33,0625
16.01.2021 12:56:38;35;35,001;34,07;33,0625
16.01.2021 12:56:42;35;35,001;34,1;33,0625
16.01.2021 12:56:46;35;35;34,12;33,125
16.01.2021 12:56:50;35;35,001;34,15;33,125
16.01.2021 12:56:53;35;35,001;34,17;33,1875
16.01.2021 12:56:57;35;35,001;34,18;33,1875
16.01.2021 12:57:01;35;35,001;34,2;33,25
16.01.2021 12:57:05;35;35,001;34,22;33,25
16.01.2021 12:57:09;35;35;34,24;33,3125
16.01.2021 12:57:13;35;35;34,26;33,3125
16.01.2021 12:57:17;35;35;34,29;33,3125
16.01.2021 12:57:20;35;35,001;34,3;33,375
16.01.2021 12:57:24;35;35,001;34,33;33,375
16.01.2021 12:57:28;35;35;34,35;33,4375
16.01.2021 12:57:32;35;35;34,37;33,4375
16.01.2021 12:57:36;35;35,001;34,38;33,4375
16.01.2021 12:57:40;35;35,001;34,4;33,5
16.01.2021 12:57:44;35;35;34,42;33,5
16.01.2021 12:57:47;35;35;34,43;33,5625
16.01.2021 12:57:51;35;35,001;34,45;33,5625
16.01.2021 12:57:55;35;35;34,47;33,5625
16.01.2021 12:57:59;35;35;34,48;33,625
16.01.2021 12:58:03;35;35;34,5;33,625
16.01.2021 12:58:07;35;35,001;34,51;33,625
16.01.2021 12:58:11;35;35;34,53;33,6875
16.01.2021 12:58:14;35;35;34,54;33,6875
16.01.2021 12:58:18;35;35;34,56;33,6875
16.01.2021 12:58:22;35;35;34,57;33,6875
16.01.2021 12:58:26;35;35;34,59;33,75
16.01.2021 12:58:30;35;35;34,61;33,75
16.01.2021 12:58:34;35;35;34,62;33,75
16.01.2021 12:58:38;35;35;34,64;33,8125
16.01.2021 12:58:41;35;35;34,65;33,8125
16.01.2021 12:58:45;35;35,001;34,66;33,8125
16.01.2021 12:58:49;35;35,001;34,67;33,8125
16.01.2021 12:58:53;35;35;34,69;33,875
16.01.2021 12:58:57;35;35;34,69;33,875
16.01.2021 12:59:01;35;35;34,71;33,875
16.01.2021 12:59:05;35;35;34,72;33,9375
16.01.2021 12:59:08;35;35;34,73;33,9375
16.01.2021 12:59:12;35;35;34,74;33,9375
16.01.2021 12:59:16;35;35;34,75;33,9375
16.01.2021 12:59:20;35;35;34,76;33,9375
16.01.2021 12:59:24;35;35,001;34,77;33,9375
16.01.2021 12:59:28;35;35;34,78;34
16.01.2021 12:59:32;35;35;34,79;34
16.01.2021 12:59:35;35;35;34,8;34
16.01.2021 12:59:39;35;35;34,81;34,0625
16.01.2021 12:59:43;35;35;34,82;34,0625
16.01.2021 12:59:47;35;35;34,83;34,0625
16.01.2021 12:59:51;35;35;34,84;34,0625
16.01.2021 12:59:55;35;35;34,85;34,0625
16.01.2021 12:59:59;35;35;34,86;34,125
16.01.2021 13:00:02;35;35;34,86;34,125
16.01.2021 13:00:06;35;35;34,87;34,125
16.01.2021 13:00:10;35;35;34,87;34,125
16.01.2021 13:00:14;35;35;34,88;34,125
16.01.2021 13:00:18;35;35;34,88;34,125
16.01.2021 13:00:22;35;35;34,9;34,1875
16.01.2021 13:00:25;35;35;34,91;34,1875
16.01.2021 13:00:29;35;35;34,92;34,1875
16.01.2021 13:00:33;35;35;34,92;34,1875
16.01.2021 13:00:37;35;35;34,93;34,1875
16.01.2021 13:00:41;35;35;34,94;34,1875
16.01.2021 13:00:45;35;35;34,94;34,25
16.01.2021 13:00:49;35;35;34,95;34,25
16.01.2021 13:00:52;35;35;34,96;34,25
16.01.2021 13:00:56;35;35;34,96;34,25
16.01.2021 13:01:00;35;35;34,97;34,25
16.01.2021 13:01:04;35;35;34,98;34,25
16.01.2021 13:01:08;35;35;34,98;34,25
16.01.2021 13:01:12;35;35;34,99;34,3125
16.01.2021 13:01:16;35;35,001;34,99;34,3125
16.01.2021 13:01:20;35;35;35;34,3125
16.01.2021 13:01:23;35;35;35;34,3125
16.01.2021 13:01:27;35;35;35,01;34,3125
16.01.2021 13:01:31;35;35,001;35,02;34,3125
16.01.2021 13:01:35;35;35;35,02;34,3125
16.01.2021 13:01:39;35;35;35,02;34,3125
16.01.2021 13:01:43;35;35;35,03;34,3125
16.01.2021 13:01:47;35;35;35,03;34,375
16.01.2021 13:01:50;35;35;35,04;34,375
16.01.2021 13:01:54;35;35;35,04;34,375
16.01.2021 13:01:58;35;35;35,05;34,375
16.01.2021 13:02:02;35;35;35,05;34,375
16.01.2021 13:02:06;35;35;35,06;34,375
16.01.2021 13:02:10;35;35;35,06;34,375
16.01.2021 13:02:14;35;35;35,07;34,375
16.01.2021 13:02:17;35;35;35,07;34,375
16.01.2021 13:02:21;35;35;35,07;34,375
16.01.2021 13:02:25;35;35,001;35,08;34,4375
16.01.2021 13:02:29;35;35;35,08;34,4375
16.01.2021 13:02:33;35;35;35,08;34,4375
16.01.2021 13:02:37;35;35;35,09;34,4375
16.01.2021 13:02:41;35;35;35,09;34,4375
16.01.2021 13:02:44;35;35;35,1;34,4375
16.01.2021 13:02:48;35;35;35,1;34,4375
16.01.2021 13:02:52;35;35;35,1;34,4375
16.01.2021 13:02:56;35;35;35,11;34,4375
16.01.2021 13:03:00;35;35;35,11;34,4375
16.01.2021 13:03:04;35;35;35,11;34,4375
16.01.2021 13:03:08;35;35;35,12;34,4375
16.01.2021 13:03:11;35;35,001;35,12;34,4375
16.01.2021 13:03:15;35;35;35,12;34,5
16.01.2021 13:03:19;35;35;35,12;34,5
16.01.2021 13:03:23;35;35;35,13;34,5
16.01.2021 13:03:27;35;35;35,13;34,5
16.01.2021 13:03:31;35;35;35,13;34,5
16.01.2021 13:03:35;35;35;35,14;34,5
16.01.2021 13:03:38;35;35;35,14;34,5
16.01.2021 13:03:42;35;35;35,14;34,5
16.01.2021 13:03:46;35;35;35,14;34,5
16.01.2021 13:03:50;35;35;35,15;34,5
16.01.2021 13:03:54;35;35;35,15;34,5
16.01.2021 13:03:58;35;35;35,15;34,5
16.01.2021 13:04:02;35;35;35,16;34,5
16.01.2021 13:04:05;35;35,001;35,16;34,5625
16.01.2021 13:04:09;35;35;35,16;34,5625
16.01.2021 13:04:13;35;35;35,16;34,5625
16.01.2021 13:04:17;35;35;35,16;34,5
16.01.2021 13:04:21;35;35;35,17;34,5625
16.01.2021 13:04:25;35;35;35,17;34,5625
16.01.2021 13:04:29;35;35;35,17;34,5625
16.01.2021 13:04:32;35;35;35,17;34,5625
16.01.2021 13:04:36;35;35;35,17;34,5625
16.01.2021 13:04:40;35;35;35,18;34,5625
16.01.2021 13:04:44;35;35;35,18;34,5625
16.01.2021 13:04:48;35;35;35,18;34,5625
16.01.2021 13:04:52;35;35;35,18;34,5625
16.01.2021 13:04:56;35;35;35,18;34,5625
16.01.2021 13:04:59;35;35;35,18;34,5625
16.01.2021 13:05:03;35;35;35,2;34,5625
16.01.2021 13:05:07;35;35;35,2;34,5625
16.01.2021 13:05:11;35;35;35,2;34,5625
16.01.2021 13:05:15;35;35;35,2;34,5625
16.01.2021 13:05:19;35;35;35,2;34,5625
16.01.2021 13:05:23;35;35;35,2;34,5625
16.01.2021 13:05:26;35;35;35,21;34,5625
16.01.2021 13:05:30;35;35;35,21;34,5625
16.01.2021 13:05:34;35;35;35,21;34,5625
16.01.2021 13:05:38;35;35;35,21;34,625
16.01.2021 13:05:42;35;35;35,21;34,5625
16.01.2021 13:05:46;35;35;35,21;34,625
16.01.2021 13:05:50;35;35;35,21;34,625
16.01.2021 13:05:53;35;35;35,22;34,625
16.01.2021 13:05:57;35;35;35,22;34,625
16.01.2021 13:06:01;35;35;35,22;34,625
16.01.2021 13:06:05;35;35;35,22;34,625
16.01.2021 13:06:09;35;35;35,22;34,625
16.01.2021 13:06:13;35;35;35,22;34,625
16.01.2021 13:06:17;35;35;35,22;34,625
16.01.2021 13:06:20;35;35;35,23;34,625
16.01.2021 13:06:24;35;35;35,23;34,625
16.01.2021 13:06:28;35;35;35,23;34,625
16.01.2021 13:06:32;35;35;35,23;34,625
16.01.2021 13:06:36;35;35;35,23;34,625
16.01.2021 13:06:40;35;35;35,23;34,625
16.01.2021 13:06:44;35;35;35,23;34,625
16.01.2021 13:06:47;35;35;35,23;34,625
16.01.2021 13:06:51;35;35;35,23;34,625
16.01.2021 13:06:55;35;35;35,23;34,625
16.01.2021 13:06:59;35;35;35,24;34,625
16.01.2021 13:07:03;35;35;35,24;34,625
16.01.2021 13:07:07;35;35;35,24;34,625
16.01.2021 13:07:11;35;35;35,24;34,625
16.01.2021 13:07:14;35;35;35,24;34,625
16.01.2021 13:07:18;35;35;35,24;34,625
16.01.2021 13:07:22;35;35;35,24;34,625
16.01.2021 13:07:26;35;35;35,24;34,6875
16.01.2021 13:07:30;35;35;35,24;34,625
16.01.2021 13:07:34;35;35;35,24;34,625
16.01.2021 13:07:38;35;35;35,24;34,625
16.01.2021 13:07:41;35;35;35,25;34,625
16.01.2021 13:07:45;35;35;35,25;34,625
16.01.2021 13:07:49;35;35;35,25;34,625
16.01.2021 13:07:53;35;35;35,25;34,625
16.01.2021 13:07:57;35;35;35,25;34,6875
16.01.2021 13:08:01;35;35;35,25;34,625
16.01.2021 13:08:05;35;35;35,25;34,6875
16.01.2021 13:08:08;35;35;35,25;34,6875
16.01.2021 13:08:12;35;35;35,25;34,6875
16.01.2021 13:08:16;35;35;35,25;34,625
16.01.2021 13:08:20;35;35;35,25;34,6875
16.01.2021 13:08:24;35;35;35,25;34,6875
16.01.2021 13:08:28;35;35;35,25;34,6875
16.01.2021 13:08:32;35;35;35,25;34,6875
16.01.2021 13:08:35;35;35;35,25;34,6875
16.01.2021 13:08:39;35;35;35,26;34,6875
16.01.2021 13:08:43;35;35;35,26;34,6875
16.01.2021 13:08:47;35;35;35,26;34,6875
16.01.2021 13:08:51;35;35;35,26;34,6875
16.01.2021 13:08:55;35;35;35,26;34,6875
16.01.2021 13:08:59;35;35;35,26;34,6875
16.01.2021 13:09:02;35;35;35,26;34,6875
16.01.2021 13:09:06;35;35;35,26;34,6875
16.01.2021 13:09:10;35;35;35,26;34,6875
16.01.2021 13:09:14;35;35;35,26;34,6875
16.01.2021 13:09:18;35;35;35,26;34,6875
16.01.2021 13:09:22;35;35;35,26;34,6875
16.01.2021 13:09:26;35;35;35,26;34,6875
16.01.2021 13:09:29;35;35;35,26;34,6875
16.01.2021 13:09:33;35;35;35,26;34,6875
16.01.2021 13:09:37;35;35;35,26;34,6875
16.01.2021 13:09:41;35;35;35,26;34,6875
16.01.2021 13:09:45;35;35;35,27;34,6875
16.01.2021 13:09:49;35;35;35,27;34,6875
16.01.2021 13:09:53;35;35;35,27;34,6875
16.01.2021 13:09:56;35;35;35,27;34,6875
16.01.2021 13:10:00;35;35;35,27;34,6875
16.01.2021 13:10:04;35;35;35,27;34,6875
16.01.2021 13:10:08;35;35;35,27;34,6875
16.01.2021 13:10:12;35;35;35,27;34,6875
16.01.2021 13:10:16;35;35;35,27;34,6875
16.01.2021 13:10:20;35;35;35,27;34,6875
16.01.2021 13:10:23;35;35;35,27;34,6875
16.01.2021 13:10:27;35;35;35,27;34,6875
16.01.2021 13:10:31;35;35;35,27;34,6875
16.01.2021 13:10:35;35;35;35,27;34,6875
16.01.2021 13:10:39;35;35;35,27;34,6875
16.01.2021 13:10:43;35;35;35,27;34,6875
16.01.2021 13:10:47;35;35;35,27;34,6875
16.01.2021 13:10:50;35;35;35,27;34,6875
16.01.2021 13:10:54;35;35;35,27;34,6875
16.01.2021 13:10:58;35;35;35,27;34,6875
16.01.2021 13:11:02;35;35;35,27;34,6875
16.01.2021 13:11:06;35;35;35,27;34,6875
16.01.2021 13:11:10;35;35;35,27;34,6875
16.01.2021 13:11:14;35;35;35,27;34,6875
16.01.2021 13:11:17;35;35;35,27;34,6875
16.01.2021 13:11:21;35;35;35,27;34,6875
16.01.2021 13:11:25;35;35;35,27;34,6875
16.01.2021 13:11:29;35;35;35,27;34,6875
16.01.2021 13:11:33;35;35;35,27;34,6875
16.01.2021 13:11:37;35;35;35,27;34,6875
16.01.2021 13:11:41;35;35;35,27;34,6875
16.01.2021 13:11:44;35;35;35,27;34,6875
16.01.2021 13:11:48;35;35;35,27;34,6875
16.01.2021 13:11:52;35;35;35,28;34,6875
16.01.2021 13:11:56;35;35;35,28;34,6875
16.01.2021 13:12:00;35;35;35,28;34,6875
16.01.2021 13:12:04;35;35;35,28;34,6875
16.01.2021 13:12:08;35;35;35,28;34,6875
16.01.2021 13:12:11;35;35;35,28;34,6875
16.01.2021 13:12:15;35;35;35,28;34,6875
16.01.2021 13:12:19;35;35;35,28;34,6875
16.01.2021 13:12:23;35;35;35,28;34,6875
16.01.2021 13:12:27;35;35;35,28;34,6875
16.01.2021 13:12:31;35;35;35,28;34,6875
16.01.2021 13:12:35;35;35;35,28;34,6875
16.01.2021 13:12:38;35;35;35,28;34,6875
16.01.2021 13:12:42;35;35;35,28;34,6875
16.01.2021 13:12:46;35;35;35,28;34,6875
16.01.2021 13:12:50;35;35;35,28;34,6875
16.01.2021 13:12:54;35;35;35,28;34,6875
16.01.2021 13:12:58;35;35;35,28;34,6875
16.01.2021 13:13:02;35;35;35,28;34,6875
16.01.2021 13:13:05;35;35;35,28;34,6875
16.01.2021 13:13:09;35;35;35,28;34,6875
16.01.2021 13:13:13;35;35;35,28;34,6875
16.01.2021 13:13:17;35;35;35,28;34,6875
16.01.2021 13:13:21;35;35;35,28;34,6875
16.01.2021 13:13:25;35;35;35,28;34,6875
16.01.2021 13:13:29;35;35;35,28;34,6875
16.01.2021 13:13:32;35;35;35,28;34,6875
16.01.2021 13:13:36;35;35;35,28;34,6875
16.01.2021 13:13:40;35;35;35,28;34,6875
16.01.2021 13:13:44;35;35;35,28;34,75
16.01.2021 13:13:48;35;35;35,28;34,6875
16.01.2021 13:13:52;35;35;35,28;34,6875
16.01.2021 13:13:56;35;35;35,28;34,6875
16.01.2021 13:13:59;35;35;35,28;34,6875
16.01.2021 13:14:03;35;35;35,28;34,6875
16.01.2021 13:14:07;35;35;35,28;34,75
16.01.2021 13:14:11;35;35;35,28;34,6875
16.01.2021 13:14:15;35;35;35,28;34,6875
16.01.2021 13:14:19;35;35,001;35,28;34,6875
16.01.2021 13:14:23;35;35;35,28;34,6875
16.01.2021 13:14:26;35;35;35,28;34,6875
16.01.2021 13:14:30;35;35;35,28;34,6875
16.01.2021 13:14:34;35;35;35,28;34,6875
16.01.2021 13:14:38;35;35;35,28;34,6875
16.01.2021 13:14:42;35;35;35,28;34,6875
16.01.2021 13:14:46;35;35;35,28;34,75
16.01.2021 13:14:50;35;35;35,28;34,6875
16.01.2021 13:14:53;35;35;35,28;34,6875
16.01.2021 13:14:57;35;35;35,28;34,75
16.01.2021 13:15:01;35;35;35,28;34,6875
16.01.2021 13:15:05;35;35;35,28;34,6875
16.01.2021 13:15:09;35;35;35,28;34,75
16.01.2021 13:15:13;35;35;35,28;34,75
16.01.2021 13:15:17;35;35;35,28;34,6875
16.01.2021 13:15:20;35;35;35,28;34,6875
16.01.2021 13:15:24;35;35;35,28;34,6875
16.01.2021 13:15:28;35;35;35,28;34,75
16.01.2021 13:15:32;35;35;35,28;34,75
16.01.2021 13:15:36;35;35;35,28;34,75
16.01.2021 13:15:40;35;35;35,28;34,6875
16.01.2021 13:15:44;35;35;35,28;34,6875
16.01.2021 13:15:47;35;35;35,28;34,75
16.01.2021 13:15:51;35;35;35,28;34,6875
16.01.2021 13:15:55;35;35;35,28;34,75
16.01.2021 13:15:59;35;35;35,28;34,6875
16.01.2021 13:16:03;35;35;35,28;34,75
16.01.2021 13:16:07;35;35;35,28;34,6875
16.01.2021 13:16:11;35;35;35,28;34,75
16.01.2021 13:16:14;35;35;35,28;34,6875
16.01.2021 13:16:18;35;35;35,28;34,75
16.01.2021 13:16:22;35;35;35,28;34,75
16.01.2021 13:16:26;70;35;35,28;34,75
16.01.2021 13:16:30;70;35,006;35,29;34,6875
16.01.2021 13:16:34;70;35,136;35,29;34,75
16.01.2021 13:16:38;70;35,543;35,34;34,75
16.01.2021 13:16:41;70;36,244;35,42;34,75
16.01.2021 13:16:45;70;37,124;35,55;34,8125
16.01.2021 13:16:49;70;37,952;35,76;34,9375
16.01.2021 13:16:53;70;38,91;36;35,0625
16.01.2021 13:16:57;70;39,882;36,29;35,25
16.01.2021 13:17:01;70;40,862;36,51;35,4375
16.01.2021 13:17:05;70;41,707;36,82;35,625
16.01.2021 13:17:08;70;42,69;37,15;35,875
16.01.2021 13:17:12;70;43,678;37,48;36,125
16.01.2021 13:17:16;70;44,546;37,74;36,375
16.01.2021 13:17:20;70;45,533;38,1;36,625
16.01.2021 13:17:24;70;46,507;38,47;36,9375
16.01.2021 13:17:28;70;47,374;38,77;37,25
16.01.2021 13:17:32;70;48,367;39,16;37,5625
16.01.2021 13:17:35;70;49,358;39,56;37,9375
16.01.2021 13:17:39;70;50,346;39,98;38,25
16.01.2021 13:17:43;70;51,216;40,3;38,625
16.01.2021 13:17:47;70;52,209;40,76;39
16.01.2021 13:17:51;70;53,199;41,2;39,375
16.01.2021 13:17:55;70;54,058;41,55;39,8125
16.01.2021 13:17:59;70;55,046;42,04;40,1875
16.01.2021 13:18:02;70;56,04;42,52;40,625
16.01.2021 13:18:06;70;57,032;43;41
16.01.2021 13:18:10;70;57,778;43,39;41,4375
16.01.2021 13:18:14;70;58,873;43,89;41,875
16.01.2021 13:18:18;70;59,864;44,42;42,375
16.01.2021 13:18:22;70;60,748;44,82;42,8125
16.01.2021 13:18:25;70;61,771;45,38;43,3125
16.01.2021 13:18:29;70;62,78;45,94;43,8125
16.01.2021 13:18:33;70;63,697;46,51;44,3125
16.01.2021 13:18:37;70;64,742;46,97;44,8125
16.01.2021 13:18:41;70;65,698;47,55;45,3125
16.01.2021 13:18:45;70;66,386;48,13;45,8125
16.01.2021 13:18:49;70;66,755;48,56;46,3125
16.01.2021 13:18:52;70;67,053;49,08;46,8125
16.01.2021 13:18:56;70;67,076;49,53;47,25
16.01.2021 13:19:00;70;67,054;49,92;47,6875
16.01.2021 13:19:04;70;66,742;50,19;48,125
16.01.2021 13:19:08;70;66,333;50,5;48,4375
16.01.2021 13:19:12;70;66,097;50,77;48,8125
16.01.2021 13:19:16;70;65,969;51,04;49,125
16.01.2021 13:19:20;70;65,933;51,26;49,4375
16.01.2021 13:19:23;70;66,144;51,59;49,6875
16.01.2021 13:19:27;70;66,347;51,97;50
16.01.2021 13:19:31;70;66,374;52,24;50,3125
16.01.2021 13:19:35;70;66,582;52,61;50,625
16.01.2021 13:19:39;70;66,701;52,97;50,9375
16.01.2021 13:19:43;70;66,891;53,33;51,1875
16.01.2021 13:19:47;70;67,13;53,59;51,5
16.01.2021 13:19:50;70;67,52;53,98;51,8125
16.01.2021 13:19:54;70;67,857;54,35;52,125
16.01.2021 13:19:58;70;68,1;54,63;52,4375
